match_id,team,passer_number,passer_name,receiver_number,receiver_name,passes
16,Belgium,21,Timothy CASTAGNE,9,Romelu LUKAKU,0
16,Belgium,21,Timothy CASTAGNE,20,Hans VANAKEN,0
16,Belgium,21,Timothy CASTAGNE,23,Nicolas RASKIN,0
16,Belgium,21,Timothy CASTAGNE,26,Matias FERNANDEZ-PARDO,0
16,Belgium,24,Amadou ONANA,1,Thibaut COURTOIS,1
16,Belgium,24,Amadou ONANA,4,Brandon MECHELE,2
16,Belgium,24,Amadou ONANA,7,Kevin DE BRUYNE,4
16,Belgium,24,Amadou ONANA,8,Youri TIELEMANS,1
16,Belgium,24,Amadou ONANA,10,Leandro TROSSARD,2
16,Belgium,24,Amadou ONANA,11,Jeremy DOKU,4
16,Belgium,24,Amadou ONANA,15,Thomas MEUNIER,3
16,Belgium,24,Amadou ONANA,17,Charles DE KETELAERE,1
16,Belgium,24,Amadou ONANA,21,Timothy CASTAGNE,3
16,Belgium,24,Amadou ONANA,25,Nathan NGOY,10
16,Belgium,24,Amadou ONANA,5,Maxim DE CUYPER,0
16,Belgium,24,Amadou ONANA,9,Romelu LUKAKU,0
16,Belgium,24,Amadou ONANA,20,Hans VANAKEN,0
16,Belgium,24,Amadou ONANA,23,Nicolas RASKIN,0
16,Belgium,24,Amadou ONANA,26,Matias FERNANDEZ-PARDO,0
16,Belgium,25,Nathan NGOY,1,Thibaut COURTOIS,2
16,Belgium,25,Nathan NGOY,4,Brandon MECHELE,22
16,Belgium,25,Nathan NGOY,7,Kevin DE BRUYNE,3
16,Belgium,25,Nathan NGOY,8,Youri TIELEMANS,8
16,Belgium,25,Nathan NGOY,10,Leandro TROSSARD,1
16,Belgium,25,Nathan NGOY,11,Jeremy DOKU,2
16,Belgium,25,Nathan NGOY,15,Thomas MEUNIER,15
16,Belgium,25,Nathan NGOY,17,Charles DE KETELAERE,1
16,Belgium,25,Nathan NGOY,21,Timothy CASTAGNE,1
16,Belgium,25,Nathan NGOY,24,Amadou ONANA,9
16,Belgium,25,Nathan NGOY,5,Maxim DE CUYPER,0
16,Belgium,25,Nathan NGOY,9,Romelu LUKAKU,0
16,Belgium,25,Nathan NGOY,20,Hans VANAKEN,0
16,Belgium,25,Nathan NGOY,23,Nicolas RASKIN,4
16,Belgium,25,Nathan NGOY,26,Matias FERNANDEZ-PARDO,0
16,Belgium,5,Maxim DE CUYPER,1,Thibaut COURTOIS,0
16,Belgium,5,Maxim DE CUYPER,4,Brandon MECHELE,2
16,Belgium,5,Maxim DE CUYPER,7,Kevin DE BRUYNE,0
16,Belgium,5,Maxim DE CUYPER,8,Youri TIELEMANS,0
16,Belgium,5,Maxim DE CUYPER,10,Leandro TROSSARD,1
16,Belgium,5,Maxim DE CUYPER,11,Jeremy DOKU,1
16,Belgium,5,Maxim DE CUYPER,15,Thomas MEUNIER,0
16,Belgium,5,Maxim DE CUYPER,17,Charles DE KETELAERE,0
16,Belgium,5,Maxim DE CUYPER,21,Timothy CASTAGNE,0
16,Belgium,5,Maxim DE CUYPER,24,Amadou ONANA,0
16,Belgium,5,Maxim DE CUYPER,25,Nathan NGOY,1
16,Belgium,5,Maxim DE CUYPER,9,Romelu LUKAKU,1
16,Belgium,5,Maxim DE CUYPER,20,Hans VANAKEN,0
16,Belgium,5,Maxim DE CUYPER,23,Nicolas RASKIN,1
16,Belgium,5,Maxim DE CUYPER,26,Matias FERNANDEZ-PARDO,0
16,Belgium,9,Romelu LUKAKU,1,Thibaut COURTOIS,0
16,Belgium,9,Romelu LUKAKU,4,Brandon MECHELE,0
16,Belgium,9,Romelu LUKAKU,7,Kevin DE BRUYNE,1
16,Belgium,9,Romelu LUKAKU,8,Youri TIELEMANS,2
16,Belgium,9,Romelu LUKAKU,10,Leandro TROSSARD,0
16,Belgium,9,Romelu LUKAKU,11,Jeremy DOKU,0
16,Belgium,9,Romelu LUKAKU,15,Thomas MEUNIER,0
16,Belgium,9,Romelu LUKAKU,17,Charles DE KETELAERE,0
16,Belgium,9,Romelu LUKAKU,21,Timothy CASTAGNE,0
16,Belgium,9,Romelu LUKAKU,24,Amadou ONANA,0
16,Belgium,9,Romelu LUKAKU,25,Nathan NGOY,0
16,Belgium,9,Romelu LUKAKU,5,Maxim DE CUYPER,0
16,Belgium,9,Romelu LUKAKU,20,Hans VANAKEN,3
16,Belgium,9,Romelu LUKAKU,23,Nicolas RASKIN,0
16,Belgium,9,Romelu LUKAKU,26,Matias FERNANDEZ-PARDO,0
16,Belgium,20,Hans VANAKEN,1,Thibaut COURTOIS,0
16,Belgium,20,Hans VANAKEN,4,Brandon MECHELE,0
16,Belgium,20,Hans VANAKEN,7,Kevin DE BRUYNE,0
16,Belgium,20,Hans VANAKEN,8,Youri TIELEMANS,3
16,Belgium,20,Hans VANAKEN,10,Leandro TROSSARD,0
16,Belgium,20,Hans VANAKEN,11,Jeremy DOKU,0
16,Belgium,20,Hans VANAKEN,15,Thomas MEUNIER,1
16,Belgium,20,Hans VANAKEN,17,Charles DE KETELAERE,0
16,Belgium,20,Hans VANAKEN,21,Timothy CASTAGNE,0
16,Belgium,20,Hans VANAKEN,24,Amadou ONANA,0
16,Belgium,20,Hans VANAKEN,25,Nathan NGOY,0
16,Belgium,20,Hans VANAKEN,5,Maxim DE CUYPER,0
16,Belgium,20,Hans VANAKEN,9,Romelu LUKAKU,0
16,Belgium,20,Hans VANAKEN,23,Nicolas RASKIN,0
16,Belgium,20,Hans VANAKEN,26,Matias FERNANDEZ-PARDO,0
16,Belgium,23,Nicolas RASKIN,1,Thibaut COURTOIS,0
16,Belgium,23,Nicolas RASKIN,4,Brandon MECHELE,1
16,Belgium,23,Nicolas RASKIN,7,Kevin DE BRUYNE,1
16,Belgium,23,Nicolas RASKIN,8,Youri TIELEMANS,1
16,Belgium,23,Nicolas RASKIN,10,Leandro TROSSARD,2
16,Belgium,23,Nicolas RASKIN,11,Jeremy DOKU,0
16,Belgium,23,Nicolas RASKIN,15,Thomas MEUNIER,1
16,Belgium,23,Nicolas RASKIN,17,Charles DE KETELAERE,3
16,Belgium,23,Nicolas RASKIN,21,Timothy CASTAGNE,0
16,Belgium,23,Nicolas RASKIN,24,Amadou ONANA,0
16,Belgium,23,Nicolas RASKIN,25,Nathan NGOY,3
16,Belgium,23,Nicolas RASKIN,5,Maxim DE CUYPER,2
16,Belgium,23,Nicolas RASKIN,9,Romelu LUKAKU,1
16,Belgium,23,Nicolas RASKIN,20,Hans VANAKEN,0
16,Belgium,23,Nicolas RASKIN,26,Matias FERNANDEZ-PARDO,1
16,Belgium,26,Matias FERNANDEZ-PARDO,1,Thibaut COURTOIS,0
16,Belgium,26,Matias FERNANDEZ-PARDO,4,Brandon MECHELE,0
16,Belgium,26,Matias FERNANDEZ-PARDO,7,Kevin DE BRUYNE,0
16,Belgium,26,Matias FERNANDEZ-PARDO,8,Youri TIELEMANS,0
16,Belgium,26,Matias FERNANDEZ-PARDO,10,Leandro TROSSARD,0
16,Belgium,26,Matias FERNANDEZ-PARDO,11,Jeremy DOKU,0
16,Belgium,26,Matias FERNANDEZ-PARDO,15,Thomas MEUNIER,1
16,Belgium,26,Matias FERNANDEZ-PARDO,17,Charles DE KETELAERE,0
16,Belgium,26,Matias FERNANDEZ-PARDO,21,Timothy CASTAGNE,0
16,Belgium,26,Matias FERNANDEZ-PARDO,24,Amadou ONANA,0
16,Belgium,26,Matias FERNANDEZ-PARDO,25,Nathan NGOY,0
16,Belgium,26,Matias FERNANDEZ-PARDO,5,Maxim DE CUYPER,1
16,Belgium,26,Matias FERNANDEZ-PARDO,9,Romelu LUKAKU,0
16,Belgium,26,Matias FERNANDEZ-PARDO,20,Hans VANAKEN,0
16,Belgium,26,Matias FERNANDEZ-PARDO,23,Nicolas RASKIN,0
16,Egypt,23,MOSTAFA SHOUBIR,2,YASSER IBRAHIM,8
16,Egypt,23,MOSTAFA SHOUBIR,3,MOHAMED HANY,0
16,Egypt,23,MOSTAFA SHOUBIR,8,EMAM ASHOUR,1
16,Egypt,23,MOSTAFA SHOUBIR,10,MOHAMED SALAH,1
16,Egypt,23,MOSTAFA SHOUBIR,11,MOSTAFA ZICO,0
16,Egypt,23,MOSTAFA SHOUBIR,13,AHMED FATOUH,2
16,Egypt,23,MOSTAFA SHOUBIR,14,HAMDY FATHY,3
16,Egypt,23,MOSTAFA SHOUBIR,17,MOHANAD LASHIN,0
16,Egypt,23,MOSTAFA SHOUBIR,19,MARAWAN ATTIA,1
16,Egypt,23,MOSTAFA SHOUBIR,22,OMAR MARMOUSH,0
16,Egypt,23,MOSTAFA SHOUBIR,5,RAMY RABIA,2
16,Egypt,23,MOSTAFA SHOUBIR,9,HAMZA ABDELKARIM,0
16,Egypt,23,MOSTAFA SHOUBIR,15,KARIM HAFEZ,0
16,Egypt,23,MOSTAFA SHOUBIR,20,IBRAHIM ADEL,0
16,Egypt,23,MOSTAFA SHOUBIR,25,ZIZO,0
16,Egypt,2,YASSER IBRAHIM,23,MOSTAFA SHOUBIR,8
16,Egypt,2,YASSER IBRAHIM,3,MOHAMED HANY,5
16,Egypt,2,YASSER IBRAHIM,8,EMAM ASHOUR,0
16,Egypt,2,YASSER IBRAHIM,10,MOHAMED SALAH,0
16,Egypt,2,YASSER IBRAHIM,11,MOSTAFA ZICO,0
16,Egypt,2,YASSER IBRAHIM,13,AHMED FATOUH,0
16,Egypt,2,YASSER IBRAHIM,14,HAMDY FATHY,12
16,Egypt,2,YASSER IBRAHIM,17,MOHANAD LASHIN,1
16,Egypt,2,YASSER IBRAHIM,19,MARAWAN ATTIA,11
16,Egypt,2,YASSER IBRAHIM,22,OMAR MARMOUSH,0
16,Egypt,2,YASSER IBRAHIM,5,RAMY RABIA,7
16,Egypt,2,YASSER IBRAHIM,9,HAMZA ABDELKARIM,0
16,Egypt,2,YASSER IBRAHIM,15,KARIM HAFEZ,1
16,Egypt,2,YASSER IBRAHIM,20,IBRAHIM ADEL,0
16,Egypt,2,YASSER IBRAHIM,25,ZIZO,2
16,Egypt,3,MOHAMED HANY,23,MOSTAFA SHOUBIR,0
16,Egypt,3,MOHAMED HANY,2,YASSER IBRAHIM,5
16,Egypt,3,MOHAMED HANY,8,EMAM ASHOUR,0
16,Egypt,3,MOHAMED HANY,10,MOHAMED SALAH,2
16,Egypt,3,MOHAMED HANY,11,MOSTAFA ZICO,7
16,Egypt,3,MOHAMED HANY,13,AHMED FATOUH,1
16,Egypt,3,MOHAMED HANY,14,HAMDY FATHY,3
16,Egypt,3,MOHAMED HANY,17,MOHANAD LASHIN,2
16,Egypt,3,MOHAMED HANY,19,MARAWAN ATTIA,3
16,Egypt,3,MOHAMED HANY,22,OMAR MARMOUSH,0
16,Egypt,3,MOHAMED HANY,5,RAMY RABIA,0
16,Egypt,3,MOHAMED HANY,9,HAMZA ABDELKARIM,0
16,Egypt,3,MOHAMED HANY,15,KARIM HAFEZ,0
16,Egypt,3,MOHAMED HANY,20,IBRAHIM ADEL,0
16,Egypt,3,MOHAMED HANY,25,ZIZO,4
16,Egypt,8,EMAM ASHOUR,23,MOSTAFA SHOUBIR,0
16,Egypt,8,EMAM ASHOUR,2,YASSER IBRAHIM,0
16,Egypt,8,EMAM ASHOUR,3,MOHAMED HANY,0
16,Egypt,8,EMAM ASHOUR,10,MOHAMED SALAH,2
16,Egypt,8,EMAM ASHOUR,11,MOSTAFA ZICO,0
16,Egypt,8,EMAM ASHOUR,13,AHMED FATOUH,4
16,Egypt,8,EMAM ASHOUR,14,HAMDY FATHY,1
16,Egypt,8,EMAM ASHOUR,17,MOHANAD LASHIN,2
16,Egypt,8,EMAM ASHOUR,19,MARAWAN ATTIA,5
16,Egypt,8,EMAM ASHOUR,22,OMAR MARMOUSH,3
16,Egypt,8,EMAM ASHOUR,5,RAMY RABIA,0
16,Egypt,8,EMAM ASHOUR,9,HAMZA ABDELKARIM,0
16,Egypt,8,EMAM ASHOUR,15,KARIM HAFEZ,0
16,Egypt,8,EMAM ASHOUR,20,IBRAHIM ADEL,0
16,Egypt,8,EMAM ASHOUR,25,ZIZO,0
16,Egypt,10,MOHAMED SALAH,23,MOSTAFA SHOUBIR,0
16,Egypt,10,MOHAMED SALAH,2,YASSER IBRAHIM,0
16,Egypt,10,MOHAMED SALAH,3,MOHAMED HANY,2
16,Egypt,10,MOHAMED SALAH,8,EMAM ASHOUR,2
16,Egypt,10,MOHAMED SALAH,11,MOSTAFA ZICO,6
16,Egypt,10,MOHAMED SALAH,13,AHMED FATOUH,0
16,Egypt,10,MOHAMED SALAH,14,HAMDY FATHY,0
16,Egypt,10,MOHAMED SALAH,17,MOHANAD LASHIN,0
16,Egypt,10,MOHAMED SALAH,19,MARAWAN ATTIA,4
16,Egypt,10,MOHAMED SALAH,22,OMAR MARMOUSH,4
16,Egypt,10,MOHAMED SALAH,5,RAMY RABIA,0
16,Egypt,10,MOHAMED SALAH,9,HAMZA ABDELKARIM,0
16,Egypt,10,MOHAMED SALAH,15,KARIM HAFEZ,0
16,Egypt,10,MOHAMED SALAH,20,IBRAHIM ADEL,0
16,Egypt,10,MOHAMED SALAH,25,ZIZO,0
16,Egypt,11,MOSTAFA ZICO,23,MOSTAFA SHOUBIR,0
16,Egypt,11,MOSTAFA ZICO,2,YASSER IBRAHIM,0
16,Egypt,11,MOSTAFA ZICO,3,MOHAMED HANY,5
16,Egypt,11,MOSTAFA ZICO,8,EMAM ASHOUR,0
16,Egypt,11,MOSTAFA ZICO,10,MOHAMED SALAH,4
16,Egypt,11,MOSTAFA ZICO,13,AHMED FATOUH,0
16,Egypt,11,MOSTAFA ZICO,14,HAMDY FATHY,0
16,Egypt,11,MOSTAFA ZICO,17,MOHANAD LASHIN,1
16,Egypt,11,MOSTAFA ZICO,19,MARAWAN ATTIA,2
16,Egypt,11,MOSTAFA ZICO,22,OMAR MARMOUSH,1
16,Egypt,11,MOSTAFA ZICO,5,RAMY RABIA,0
16,Egypt,11,MOSTAFA ZICO,9,HAMZA ABDELKARIM,0
16,Egypt,11,MOSTAFA ZICO,15,KARIM HAFEZ,0
16,Egypt,11,MOSTAFA ZICO,20,IBRAHIM ADEL,0
16,Egypt,11,MOSTAFA ZICO,25,ZIZO,0
16,Egypt,13,AHMED FATOUH,23,MOSTAFA SHOUBIR,1
16,Egypt,13,AHMED FATOUH,2,YASSER IBRAHIM,1
16,Egypt,13,AHMED FATOUH,3,MOHAMED HANY,0
16,Egypt,13,AHMED FATOUH,8,EMAM ASHOUR,5
16,Egypt,13,AHMED FATOUH,10,MOHAMED SALAH,1
16,Egypt,13,AHMED FATOUH,11,MOSTAFA ZICO,1
16,Egypt,13,AHMED FATOUH,14,HAMDY FATHY,8
16,Egypt,13,AHMED FATOUH,17,MOHANAD LASHIN,5
16,Egypt,13,AHMED FATOUH,19,MARAWAN ATTIA,3
16,Egypt,13,AHMED FATOUH,22,OMAR MARMOUSH,3
16,Egypt,13,AHMED FATOUH,5,RAMY RABIA,2
16,Egypt,13,AHMED FATOUH,9,HAMZA ABDELKARIM,0
16,Egypt,13,AHMED FATOUH,15,KARIM HAFEZ,0
16,Egypt,13,AHMED FATOUH,20,IBRAHIM ADEL,0
16,Egypt,13,AHMED FATOUH,25,ZIZO,0
16,Egypt,14,HAMDY FATHY,23,MOSTAFA SHOUBIR,2
16,Egypt,14,HAMDY FATHY,2,YASSER IBRAHIM,11
16,Egypt,14,HAMDY FATHY,3,MOHAMED HANY,2
16,Egypt,14,HAMDY FATHY,8,EMAM ASHOUR,1
16,Egypt,14,HAMDY FATHY,10,MOHAMED SALAH,0
16,Egypt,14,HAMDY FATHY,11,MOSTAFA ZICO,1
16,Egypt,14,HAMDY FATHY,13,AHMED FATOUH,10
16,Egypt,14,HAMDY FATHY,17,MOHANAD LASHIN,4
16,Egypt,14,HAMDY FATHY,19,MARAWAN ATTIA,2
16,Egypt,14,HAMDY FATHY,22,OMAR MARMOUSH,1
16,Egypt,14,HAMDY FATHY,5,RAMY RABIA,0
16,Egypt,14,HAMDY FATHY,9,HAMZA ABDELKARIM,0
16,Egypt,14,HAMDY FATHY,15,KARIM HAFEZ,0
16,Egypt,14,HAMDY FATHY,20,IBRAHIM ADEL,0
16,Egypt,14,HAMDY FATHY,25,ZIZO,1
16,Egypt,17,MOHANAD LASHIN,23,MOSTAFA SHOUBIR,0
16,Egypt,17,MOHANAD LASHIN,2,YASSER IBRAHIM,5
16,Egypt,17,MOHANAD LASHIN,3,MOHAMED HANY,4
16,Egypt,17,MOHANAD LASHIN,8,EMAM ASHOUR,2
16,Egypt,17,MOHANAD LASHIN,10,MOHAMED SALAH,1
16,Egypt,17,MOHANAD LASHIN,11,MOSTAFA ZICO,3
16,Egypt,17,MOHANAD LASHIN,13,AHMED FATOUH,3
16,Egypt,17,MOHANAD LASHIN,14,HAMDY FATHY,3
16,Egypt,17,MOHANAD LASHIN,19,MARAWAN ATTIA,0
16,Egypt,17,MOHANAD LASHIN,22,OMAR MARMOUSH,0
16,Egypt,17,MOHANAD LASHIN,5,RAMY RABIA,1
16,Egypt,17,MOHANAD LASHIN,9,HAMZA ABDELKARIM,0
16,Egypt,17,MOHANAD LASHIN,15,KARIM HAFEZ,2
16,Egypt,17,MOHANAD LASHIN,20,IBRAHIM ADEL,0
16,Egypt,17,MOHANAD LASHIN,25,ZIZO,0
16,Egypt,19,MARAWAN ATTIA,23,MOSTAFA SHOUBIR,1
16,Egypt,19,MARAWAN ATTIA,2,YASSER IBRAHIM,6
16,Egypt,19,MARAWAN ATTIA,3,MOHAMED HANY,6
16,Egypt,19,MARAWAN ATTIA,8,EMAM ASHOUR,3
16,Egypt,19,MARAWAN ATTIA,10,MOHAMED SALAH,5
16,Egypt,19,MARAWAN ATTIA,11,MOSTAFA ZICO,4
16,Egypt,19,MARAWAN ATTIA,13,AHMED FATOUH,3
16,Egypt,19,MARAWAN ATTIA,14,HAMDY FATHY,1
16,Egypt,19,MARAWAN ATTIA,17,MOHANAD LASHIN,3
16,Egypt,19,MARAWAN ATTIA,22,OMAR MARMOUSH,2
16,Egypt,19,MARAWAN ATTIA,5,RAMY RABIA,2
16,Egypt,19,MARAWAN ATTIA,9,HAMZA ABDELKARIM,0
16,Egypt,19,MARAWAN ATTIA,15,KARIM HAFEZ,1
16,Egypt,19,MARAWAN ATTIA,20,IBRAHIM ADEL,0
16,Egypt,19,MARAWAN ATTIA,25,ZIZO,3
16,Egypt,22,OMAR MARMOUSH,23,MOSTAFA SHOUBIR,0
16,Egypt,22,OMAR MARMOUSH,2,YASSER IBRAHIM,0
16,Egypt,22,OMAR MARMOUSH,3,MOHAMED HANY,1
16,Egypt,22,OMAR MARMOUSH,8,EMAM ASHOUR,2
16,Egypt,22,OMAR MARMOUSH,10,MOHAMED SALAH,4
16,Egypt,22,OMAR MARMOUSH,11,MOSTAFA ZICO,0
16,Egypt,22,OMAR MARMOUSH,13,AHMED FATOUH,0
16,Egypt,22,OMAR MARMOUSH,14,HAMDY FATHY,1
16,Egypt,22,OMAR MARMOUSH,17,MOHANAD LASHIN,1
16,Egypt,22,OMAR MARMOUSH,19,MARAWAN ATTIA,1
16,Egypt,22,OMAR MARMOUSH,5,RAMY RABIA,1
16,Egypt,22,OMAR MARMOUSH,9,HAMZA ABDELKARIM,0
16,Egypt,22,OMAR MARMOUSH,15,KARIM HAFEZ,0
16,Egypt,22,OMAR MARMOUSH,20,IBRAHIM ADEL,0
16,Egypt,22,OMAR MARMOUSH,25,ZIZO,1
16,Egypt,5,RAMY RABIA,23,MOSTAFA SHOUBIR,1
16,Egypt,5,RAMY RABIA,2,YASSER IBRAHIM,8
16,Egypt,5,RAMY RABIA,3,MOHAMED HANY,0
16,Egypt,5,RAMY RABIA,8,EMAM ASHOUR,0
16,Egypt,5,RAMY RABIA,10,MOHAMED SALAH,0
16,Egypt,5,RAMY RABIA,11,MOSTAFA ZICO,0
16,Egypt,5,RAMY RABIA,13,AHMED FATOUH,6
16,Egypt,5,RAMY RABIA,14,HAMDY FATHY,0
16,Egypt,5,RAMY RABIA,17,MOHANAD LASHIN,0
16,Egypt,5,RAMY RABIA,19,MARAWAN ATTIA,2
16,Egypt,5,RAMY RABIA,22,OMAR MARMOUSH,1
16,Egypt,5,RAMY RABIA,9,HAMZA ABDELKARIM,1
16,Egypt,5,RAMY RABIA,15,KARIM HAFEZ,0
16,Egypt,5,RAMY RABIA,20,IBRAHIM ADEL,0
16,Egypt,5,RAMY RABIA,25,ZIZO,0
16,Egypt,9,HAMZA ABDELKARIM,23,MOSTAFA SHOUBIR,0
16,Egypt,9,HAMZA ABDELKARIM,2,YASSER IBRAHIM,0
16,Egypt,9,HAMZA ABDELKARIM,3,MOHAMED HANY,0
16,Egypt,9,HAMZA ABDELKARIM,8,EMAM ASHOUR,0
16,Egypt,9,HAMZA ABDELKARIM,10,MOHAMED SALAH,0
16,Egypt,9,HAMZA ABDELKARIM,11,MOSTAFA ZICO,0
16,Egypt,9,HAMZA ABDELKARIM,13,AHMED FATOUH,0
16,Egypt,9,HAMZA ABDELKARIM,14,HAMDY FATHY,2
16,Egypt,9,HAMZA ABDELKARIM,17,MOHANAD LASHIN,0
16,Egypt,9,HAMZA ABDELKARIM,19,MARAWAN ATTIA,0
16,Egypt,9,HAMZA ABDELKARIM,22,OMAR MARMOUSH,0
16,Egypt,9,HAMZA ABDELKARIM,5,RAMY RABIA,0
16,Egypt,9,HAMZA ABDELKARIM,15,KARIM HAFEZ,0
16,Egypt,9,HAMZA ABDELKARIM,20,IBRAHIM ADEL,0
16,Egypt,9,HAMZA ABDELKARIM,25,ZIZO,0
16,Egypt,15,KARIM HAFEZ,23,MOSTAFA SHOUBIR,0
16,Egypt,15,KARIM HAFEZ,2,YASSER IBRAHIM,0
16,Egypt,15,KARIM HAFEZ,3,MOHAMED HANY,0
16,Egypt,15,KARIM HAFEZ,8,EMAM ASHOUR,0
16,Egypt,15,KARIM HAFEZ,10,MOHAMED SALAH,0
16,Egypt,15,KARIM HAFEZ,11,MOSTAFA ZICO,0
16,Egypt,15,KARIM HAFEZ,13,AHMED FATOUH,0
16,Egypt,15,KARIM HAFEZ,14,HAMDY FATHY,0
16,Egypt,15,KARIM HAFEZ,17,MOHANAD LASHIN,1
16,Egypt,15,KARIM HAFEZ,19,MARAWAN ATTIA,1
16,Egypt,15,KARIM HAFEZ,22,OMAR MARMOUSH,0
16,Egypt,15,KARIM HAFEZ,5,RAMY RABIA,1
16,Egypt,15,KARIM HAFEZ,9,HAMZA ABDELKARIM,0
16,Egypt,15,KARIM HAFEZ,20,IBRAHIM ADEL,2
16,Egypt,15,KARIM HAFEZ,25,ZIZO,0
16,Egypt,20,IBRAHIM ADEL,23,MOSTAFA SHOUBIR,0
16,Egypt,20,IBRAHIM ADEL,2,YASSER IBRAHIM,0
16,Egypt,20,IBRAHIM ADEL,3,MOHAMED HANY,0
16,Egypt,20,IBRAHIM ADEL,8,EMAM ASHOUR,0
16,Egypt,20,IBRAHIM ADEL,10,MOHAMED SALAH,0
16,Egypt,20,IBRAHIM ADEL,11,MOSTAFA ZICO,0
16,Egypt,20,IBRAHIM ADEL,13,AHMED FATOUH,0
16,Egypt,20,IBRAHIM ADEL,14,HAMDY FATHY,0
16,Egypt,20,IBRAHIM ADEL,17,MOHANAD LASHIN,0
16,Egypt,20,IBRAHIM ADEL,19,MARAWAN ATTIA,1
16,Egypt,20,IBRAHIM ADEL,22,OMAR MARMOUSH,1
16,Egypt,20,IBRAHIM ADEL,5,RAMY RABIA,0
16,Egypt,20,IBRAHIM ADEL,9,HAMZA ABDELKARIM,0
16,Egypt,20,IBRAHIM ADEL,15,KARIM HAFEZ,2
16,Egypt,20,IBRAHIM ADEL,25,ZIZO,0
16,Egypt,25,ZIZO,23,MOSTAFA SHOUBIR,0
16,Egypt,25,ZIZO,2,YASSER IBRAHIM,1
16,Egypt,25,ZIZO,3,MOHAMED HANY,3
16,Egypt,25,ZIZO,8,EMAM ASHOUR,0
16,Egypt,25,ZIZO,10,MOHAMED SALAH,0
16,Egypt,25,ZIZO,11,MOSTAFA ZICO,0
16,Egypt,25,ZIZO,13,AHMED FATOUH,0
16,Egypt,25,ZIZO,14,HAMDY FATHY,0
16,Egypt,25,ZIZO,17,MOHANAD LASHIN,1
16,Egypt,25,ZIZO,19,MARAWAN ATTIA,1
16,Egypt,25,ZIZO,22,OMAR MARMOUSH,0
16,Egypt,25,ZIZO,5,RAMY RABIA,0
16,Egypt,25,ZIZO,9,HAMZA ABDELKARIM,0
16,Egypt,25,ZIZO,15,KARIM HAFEZ,0
16,Egypt,25,ZIZO,20,IBRAHIM ADEL,0
17,France,16,Mike MAIGNAN,4,Dayot UPAMECANO,4
17,France,16,Mike MAIGNAN,5,Jules KOUNDE,5
17,France,16,Mike MAIGNAN,7,Ousmane DEMBELE,0
17,France,16,Mike MAIGNAN,8,Aurelien TCHOUAMENI,1
17,France,16,Mike MAIGNAN,10,Kylian MBAPPE,0
17,France,16,Mike MAIGNAN,11,Michael OLISE,0
17,France,16,Mike MAIGNAN,14,Adrien RABIOT,0
17,France,16,Mike MAIGNAN,17,William SALIBA,17
17,France,16,Mike MAIGNAN,19,Theo HERNANDEZ,6
17,France,16,Mike MAIGNAN,20,Desire DOUE,0
17,France,16,Mike MAIGNAN,12,Bradley BARCOLA,0
17,France,16,Mike MAIGNAN,24,Rayan CHERKI,0
17,France,4,Dayot UPAMECANO,16,Mike MAIGNAN,11
17,France,4,Dayot UPAMECANO,5,Jules KOUNDE,22
17,France,4,Dayot UPAMECANO,7,Ousmane DEMBELE,8
17,France,4,Dayot UPAMECANO,8,Aurelien TCHOUAMENI,10
17,France,4,Dayot UPAMECANO,10,Kylian MBAPPE,0
17,France,4,Dayot UPAMECANO,11,Michael OLISE,6
17,France,4,Dayot UPAMECANO,14,Adrien RABIOT,0
17,France,4,Dayot UPAMECANO,17,William SALIBA,10
17,France,4,Dayot UPAMECANO,19,Theo HERNANDEZ,0
17,France,4,Dayot UPAMECANO,20,Desire DOUE,3
17,France,4,Dayot UPAMECANO,12,Bradley BARCOLA,0
17,France,4,Dayot UPAMECANO,24,Rayan CHERKI,1
17,France,5,Jules KOUNDE,16,Mike MAIGNAN,1
17,France,5,Jules KOUNDE,4,Dayot UPAMECANO,13
17,France,5,Jules KOUNDE,7,Ousmane DEMBELE,7
17,France,5,Jules KOUNDE,8,Aurelien TCHOUAMENI,4
17,France,5,Jules KOUNDE,10,Kylian MBAPPE,2
17,France,5,Jules KOUNDE,11,Michael OLISE,12
17,France,5,Jules KOUNDE,14,Adrien RABIOT,7
17,France,5,Jules KOUNDE,17,William SALIBA,1
17,France,5,Jules KOUNDE,19,Theo HERNANDEZ,0
17,France,5,Jules KOUNDE,20,Desire DOUE,0
17,France,5,Jules KOUNDE,12,Bradley BARCOLA,0
17,France,5,Jules KOUNDE,24,Rayan CHERKI,4
17,France,7,Ousmane DEMBELE,16,Mike MAIGNAN,0
17,France,7,Ousmane DEMBELE,4,Dayot UPAMECANO,3
17,France,7,Ousmane DEMBELE,5,Jules KOUNDE,5
17,France,7,Ousmane DEMBELE,8,Aurelien TCHOUAMENI,2
17,France,7,Ousmane DEMBELE,10,Kylian MBAPPE,4
17,France,7,Ousmane DEMBELE,11,Michael OLISE,4
17,France,7,Ousmane DEMBELE,14,Adrien RABIOT,3
17,France,7,Ousmane DEMBELE,17,William SALIBA,3
17,France,7,Ousmane DEMBELE,19,Theo HERNANDEZ,2
17,France,7,Ousmane DEMBELE,20,Desire DOUE,1
17,France,7,Ousmane DEMBELE,12,Bradley BARCOLA,0
17,France,7,Ousmane DEMBELE,24,Rayan CHERKI,0
17,France,8,Aurelien TCHOUAMENI,16,Mike MAIGNAN,2
