match_id,team,player_number,player_name,position,started,minutes_played,yellow_card_minute,red_card_minute,goals,formation_x,formation_y,lb_attempted,lb_completed,lb_completion_pct,lb_attacking_line,lb_attacking_midfield_line,lb_midfield_line,lb_defensive_line,lb_3u_attacking_line,lb_3u_midfield_line,lb_3u_defensive_line,lb_2u_midfield_line,lb_2u_defensive_line,lb_through,lb_around,lb_over,lb_pass,lb_cross,lb_ball_progression,passes_attempted,passes_completed,pass_completion_pct,switches_of_play,crosses_attempted,crosses_completed,ball_progressions,take_ons,step_ins,attempts_at_goal,ip_goals,total_offers,offer_in_front,offer_in_between,offer_out_to_in,offer_in_to_out,offer_in_behind,offer_no_movement,offers_received,tackles_made,tackles_won,blocks,interceptions,pressing_direct,pressing_indirect,duels_won_aerial,duels_won_physical,possession_contests_won,clearances,loose_ball_receptions,pushing_on,pushing_on_into_pressing,possession_regains,possession_interrupted,total_distance_m,zone1_distance_m,zone2_distance_m,zone3_distance_m,zone4_distance_m,zone5_distance_m,high_speed_runs_zone3,sprints_zone4_5,top_speed_kmh,cross_inswing,cross_outswing,cross_driven,cross_lofted,cross_cutback,cross_push,cross_total_attempted,gk_line_breaks,gk_kick_from_feet_total,gk_kick_from_hands_total,gk_throw_total,gp_attempts_faced,gp_interventions_total,gp_save_retain,gp_deflect_retain,gp_save_deflect,gp_save_attempt,gp_no_save_attempt,gp_save_pct,ac_total_interventions,ac_punches_complete,ac_punches_total,ac_punches_incomplete,ac_claims_complete,ac_claims_total,ac_claims_incomplete,ac_tipped_palmed_complete,ac_tipped_palmed_total,ac_tipped_palmed_incomplete,ac_delivery_total,ac_delivery_inswing,ac_delivery_outswing,ac_delivery_driven,ac_delivery_lofted,ac_delivery_cutback,ac_delivery_push,fx,fy
47,Uzbekistan,2,Abdukodir KHUSANOV,DF,True,92,,,0,0.817,0.054,7.0,6.0,86.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,7.0,0.0,0.0,26.0,22.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,6.0,16.0,3.0,7.0,3.0,9072.5,3719.5,3700.5,789.5,459.5,403.5,67.0,40.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15800000000000003,0.883
47,Uzbekistan,5,Rustam ASHURMATOV,DF,True,92,,,0,0.816,0.883,21.0,13.0,62.0,0.0,0.0,1.0,0.0,8.0,6.0,1.0,4.0,1.0,7.0,6.0,8.0,21.0,0.0,0.0,49.0,39.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,7.0,1.0,4.0,13.0,0.0,0.0,1.0,6.0,5.0,23.0,7.0,4.0,8.0,9439.2,3495.0,4130.1,1258.3,429.3,126.5,122.0,36.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15900000000000003,0.05400000000000005
47,Uzbekistan,7,Otabek SHUKUROV,MF,True,92,,,0,0.708,0.697,12.0,9.0,75.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,3.0,0.0,5.0,4.0,3.0,11.0,0.0,1.0,42.0,36.0,86.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,50.0,28.0,16.0,0.0,4.0,0.0,2.0,18.0,5.0,2.0,3.0,1.0,6.0,34.0,1.0,0.0,1.0,1.0,7.0,43.0,13.0,3.0,4.0,10724.4,3372.7,4954.9,1825.3,455.0,116.5,147.0,35.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267,0.2400000000000001
47,Uzbekistan,9,Odiljon XAMROBEKOV,MF,True,45,14.0,,0,0.706,0.24,8.0,6.0,75.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,2.0,8.0,0.0,0.0,21.0,18.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,12.0,7.0,0.0,2.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,1.0,0.0,1.0,17.0,7.0,1.0,0.0,5726.4,1683.7,2504.1,1143.1,336.8,58.7,95.0,22.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.269,0.6970000000000001
47,Uzbekistan,13,Sherzod NASRULLAEV,DF,True,45,,,0,0.699,0.883,2.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,11.0,8.0,73.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,4.0,12.0,6.0,1.0,1.0,5254.7,1940.9,2078.3,692.6,354.1,188.8,59.0,27.0,34.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.276,0.05400000000000005
47,Uzbekistan,14,Eldor SHOMURODOV,FW,True,92,,,0,0.548,0.468,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,25.0,20.0,80.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,34.0,1.0,15.0,1.0,0.0,17.0,0.0,7.0,3.0,1.0,3.0,1.0,3.0,21.0,5.0,0.0,5.0,1.0,6.0,26.0,14.0,2.0,5.0,9858.8,4691.2,3221.9,1090.3,531.8,323.6,94.0,47.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42699999999999994,0.46900000000000003
47,Uzbekistan,18,Abdulla ABDULLAEV,DF,True,92,,,0,0.819,0.468,15.0,11.0,73.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,4.0,1.0,3.0,7.0,5.0,14.0,0.0,1.0,38.0,33.0,87.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,5.0,0.0,1.0,11.0,0.0,0.0,0.0,7.0,5.0,24.0,2.0,5.0,6.0,9924.4,3968.9,4117.9,1155.7,456.9,225.0,105.0,38.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15600000000000003,0.46900000000000003
47,Uzbekistan,19,Azizjon GANIEV,MF,True,92,,,0,0.599,0.054,8.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,6.0,2.0,0.0,38.0,30.0,79.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,32.0,4.0,10.0,0.0,4.0,6.0,8.0,9.0,4.0,2.0,0.0,0.0,5.0,55.0,0.0,0.0,0.0,1.0,7.0,40.0,28.0,2.0,2.0,11415.1,4109.2,4331.2,1779.9,949.4,245.3,159.0,72.0,29.9,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376,0.883
47,Uzbekistan,22,Abbosbek FAYZULLAEV,MF,True,73,,,0,0.597,0.883,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,17.0,13.0,76.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,34.0,7.0,13.0,1.0,3.0,10.0,0.0,11.0,5.0,1.0,1.0,1.0,7.0,35.0,0.0,0.0,0.0,2.0,3.0,26.0,18.0,2.0,2.0,8243.7,2834.6,3295.4,1338.1,525.4,250.3,109.0,44.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378,0.05400000000000005
47,Uzbekistan,24,Behruzjon KARIMOV,DF,True,92,,,0,0.696,0.054,6.0,2.0,33.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,2.0,29.0,23.0,79.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,0.0,32.0,8.0,0.0,1.0,0.0,4.0,19.0,12.0,8.0,2.0,4.0,2.0,5.0,28.0,0.0,0.0,0.0,2.0,5.0,36.0,22.0,5.0,3.0,10251.7,3545.0,4154.5,1465.4,825.6,261.2,121.0,62.0,30.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279,0.883
47,Uzbekistan,1,Utkir YUSUPOV,GK,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,16,Botirali ERGASHEV,GK,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,3,Khojiakbar ALIJONOV,DF,False,47,,,0,,,3.0,1.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,8.0,7.0,88.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,2.0,22.0,0.0,0.0,0.0,1.0,1.0,16.0,11.0,2.0,3.0,5294.6,1714.3,2001.5,922.3,418.1,238.3,77.0,29.0,32.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,4,Farrukh SAYFIEV,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,6,Akmal MOZGOVOY,MF,False,47,,,0,,,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,14.0,14.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,6.0,15.0,1.0,3.0,3.0,2.0,5.0,0.0,0.0,1.0,2.0,2.0,23.0,0.0,0.0,0.0,1.0,3.0,14.0,7.0,3.0,1.0,5874.2,1897.4,2375.9,1106.7,364.7,129.5,89.0,29.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,8,Jamshid ISKANDEROV,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,10,Ruslanbek JIYANOV,MF,False,1,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,588.9,115.9,247.4,137.9,54.6,33.1,9.0,4.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,11,Oston URUNOV,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,15,Umar ESHMURODOV,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,17,Dostonbek KHAMDAMOV,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,20,Azizbek AMONOV,FW,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,21,Igor SERGEEV,FW,False,19,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,2813.5,744.8,1399.5,468.1,201.1,0.0,38.0,12.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,23,Sherzod ESANOV,MF,False,1,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,657.2,85.4,226.5,214.9,103.3,27.0,15.0,6.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,25,Avazbek ULMASALIYEV,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Uzbekistan,26,Jakhongir UROZOV,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,12,Camilo VARGAS,GK,True,94,,,0,0.059,0.468,8.0,3.0,38.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,34.0,27.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,4466.0,3695.9,645.3,96.2,24.1,4.6,11.0,2.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,0.0,3.0,8.0,2.0,1.0,0.0,1.0,1.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,7.0,1.0,1.0,0.0,1.0,0.059,0.468
48,Colombia,2,Daniel MUNOZ,DF,True,94,,,1,0.167,0.883,4.0,4.0,100.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,53.0,51.0,96.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,97.0,26.0,1.0,0.0,0.0,36.0,34.0,21.0,2.0,2.0,1.0,1.0,4.0,12.0,1.0,0.0,1.0,3.0,5.0,21.0,9.0,3.0,2.0,10716.4,3696.1,4502.5,1642.2,662.2,213.4,141.0,48.0,30.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,0.883
48,Colombia,3,Jhon LUCUMI,DF,True,94,56.0,,0,0.157,0.24,10.0,9.0,90.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,6.0,4.0,10.0,0.0,0.0,52.0,50.0,96.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0,6.0,4.0,3.0,1.0,5.0,4.0,8205.6,4013.7,3088.8,772.7,225.5,104.9,67.0,21.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,0.24
48,Colombia,7,Luis DIAZ,FW,True,94,,,0,0.378,0.054,8.0,5.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,8.0,0.0,0.0,41.0,33.0,80.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,0.0,60.0,10.0,9.0,4.0,0.0,30.0,7.0,21.0,2.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,3.0,10119.2,4202.7,3835.5,1124.8,639.8,316.4,98.0,53.0,32.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378,0.054
48,Colombia,10,James RODRIGUEZ,MF,True,58,,,0,0.368,0.883,16.0,11.0,69.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,2.0,7.0,4.0,5.0,14.0,2.0,0.0,48.0,37.0,77.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,27.0,5.0,8.0,1.0,4.0,5.0,4.0,11.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,23.0,19.0,0.0,1.0,6309.8,2654.8,2724.4,717.7,212.9,0.0,69.0,16.0,24.2,1.0,1.0,0.0,0.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368,0.883
48,Colombia,11,Jhon ARIAS,MF,True,77,,,0,0.271,0.24,7.0,7.0,100.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,6.0,1.0,6.0,0.0,1.0,46.0,43.0,93.0,2.0,1.0,0.0,4.0,3.0,1.0,2.0,0.0,33.0,12.0,4.0,0.0,4.0,8.0,5.0,16.0,4.0,2.0,2.0,2.0,6.0,9.0,1.0,0.0,1.0,0.0,3.0,15.0,11.0,6.0,2.0,7790.1,3472.5,2921.3,864.8,330.6,200.8,77.0,25.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,0.24
48,Colombia,14,Gustavo PUERTA,DF,True,94,,,0,0.268,0.697,12.0,10.0,83.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,1.0,10.0,1.0,10.0,1.0,1.0,53.0,46.0,87.0,0.0,1.0,0.0,3.0,2.0,1.0,5.0,0.0,48.0,25.0,6.0,2.0,5.0,7.0,3.0,26.0,3.0,1.0,4.0,1.0,5.0,20.0,1.0,0.0,2.0,2.0,7.0,21.0,11.0,5.0,3.0,11297.9,3954.9,4802.8,1855.7,523.3,161.2,153.0,38.0,31.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.268,0.697
48,Colombia,16,Jefferson LERMA,MF,True,94,94.0,,0,0.229,0.468,13.0,12.0,92.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,2.0,0.0,4.0,8.0,1.0,12.0,0.0,1.0,46.0,40.0,87.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.0,31.0,13.0,0.0,1.0,0.0,2.0,13.0,1.0,0.0,2.0,0.0,0.0,10.0,7.0,0.0,7.0,2.0,9.0,20.0,2.0,9.0,0.0,10656.4,3509.9,4719.7,1872.5,463.7,90.7,158.0,34.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229,0.468
48,Colombia,17,Johan MOJICA,DF,True,94,,,0,0.16,0.054,16.0,10.0,62.0,0.0,0.0,0.0,1.0,2.0,7.0,3.0,3.0,0.0,4.0,3.0,9.0,15.0,1.0,0.0,68.0,56.0,82.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,20.0,2.0,0.0,0.0,7.0,13.0,18.0,2.0,1.0,3.0,3.0,0.0,6.0,4.0,0.0,4.0,4.0,4.0,17.0,5.0,9.0,4.0,10032.0,4396.5,3433.6,1235.8,659.1,307.1,102.0,50.0,31.5,0.0,1.0,0.0,0.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.054
48,Colombia,23,Davinson SANCHEZ,DF,True,94,,,0,0.147,0.697,13.0,13.0,100.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,7.0,6.0,13.0,0.0,0.0,66.0,63.0,95.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,12.0,9.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,6.0,11.0,12.0,2.0,6.0,6.0,9079.6,4026.8,3615.2,924.5,354.7,158.5,79.0,27.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147,0.697
48,Colombia,25,Luis SUAREZ,FW,True,58,,,0,0.417,0.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,83.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,36.0,0.0,19.0,0.0,1.0,16.0,0.0,5.0,1.0,0.0,1.0,0.0,4.0,9.0,2.0,0.0,2.0,0.0,2.0,12.0,6.0,1.0,0.0,5742.6,2844.3,1781.2,600.8,287.5,228.7,52.0,31.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417,0.468
48,Colombia,1,David OSPINA,GK,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,24,Alvaro MONTERO,GK,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,4,Santiago ARIAS,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,5,Kevin CASTANO,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,6,Richard RIOS,MF,False,17,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,2.0,2217.5,849.7,796.1,345.1,160.4,66.1,28.0,13.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,8,Jorge CARRASCAL,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,9,Jhon CORDOBA,FW,False,36,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,2.0,9.0,2.0,1.0,0.0,3413.1,1615.2,1139.0,463.1,162.0,33.8,42.0,10.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,13,Yerry MINA,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,15,Juan PORTILLA,MF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,18,Willer DITTA,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,19,Cucho HERNANDEZ,FW,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,20,Juan QUINTERO,MF,False,36,,,0,,,13.0,10.0,77.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,4.0,4.0,5.0,13.0,0.0,0.0,28.0,20.0,71.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,17.0,5.0,2.0,0.0,1.0,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,3929.9,1797.3,1392.4,463.4,263.6,13.2,45.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,21,Jaminton CAMPAZ,FW,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Colombia,22,Deiver MACHADO,DF,False,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
