match_id,team,minute,player_number,player_name,outcome,body_part,delivery_type
1,Mexico,3,26,Brian GUTIERREZ,Incomplete - Blocked,Right Foot,Freekick
1,Mexico,4,9,Raul JIMENEZ,On Target - Saved,Left Foot,Cross
1,Mexico,8,16,Julian QUINONES,On Target - Goal,Right Foot,Loose Ball
1,Mexico,12,9,Raul JIMENEZ,Off Target - Saved,Head,Corner
1,Mexico,19,16,Julian QUINONES,Off Target,Right Foot,Pass
1,Mexico,29,26,Brian GUTIERREZ,Incomplete - Blocked,Right Foot,Pass
1,Mexico,41,16,Julian QUINONES,Deflected Off Target - Defensive Event,Right Foot,Other
1,Mexico,41,16,Julian QUINONES,Off Target,Right Foot,Pass
1,Mexico,46,23,Jesus GALLARDO,Deflected Off Target - Defensive Event,Left Foot,Pass
1,Mexico,48,26,Brian GUTIERREZ,Off Target,Right Foot,Pass
1,Mexico,45,26,Brian GUTIERREZ,Off Target,Right Foot,Loose Ball
1,Mexico,47,16,Julian QUINONES,On Target - Saved,Right Foot,Ball Progression
1,Mexico,51,9,Raul JIMENEZ,Incomplete - Blocked,Right Foot,Freekick
1,Mexico,51,23,Jesus GALLARDO,Off Target,Left Foot,Pass
1,Mexico,57,15,Israel REYES,Incomplete - Player On Ball Error,Head,Freekick
1,Mexico,66,9,Raul JIMENEZ,On Target - Goal,Head,Cross
1,South Africa,37,9,Lyle FOSTER,Off Target,Head,Pass
1,South Africa,44,14,Mbekezeli MBOKAZI,On Target - Saved,Left Foot,Loose Ball
1,South Africa,55,6,Aubrey MODIBA,On Target - Saved,Left Foot,Pass
2,Korea Republic,11,7,SON Heungmin,Deflected Off Target - Defensive Event,Left Foot,Pass
2,Korea Republic,11,2,LEE Hanbeom,Off Target,Head,Cross
2,Korea Republic,13,19,LEE Kangin,On Target - Saved,Left Foot,Pass
2,Korea Republic,13,7,SON Heungmin,Incomplete - Blocked,Right Foot,Cross
2,Korea Republic,37,7,SON Heungmin,Off Target,Right Foot,Pass
2,Korea Republic,38,7,SON Heungmin,Off Target,Left Foot,Pass
2,Korea Republic,46,7,SON Heungmin,Incomplete - Defensive Event,Right Foot,Cross
2,Korea Republic,47,6,HWANG Inbeom,Off Target,Right Foot,Pass
2,Korea Republic,48,6,HWANG Inbeom,On Target - Saved,Right Foot,Pass
2,Korea Republic,48,10,LEE Jaesung,On Target - Saved,Left Foot,Other
2,Korea Republic,55,7,SON Heungmin,On Target - Saved,Left Foot,Pass
2,Korea Republic,60,10,LEE Jaesung,Off Target - Saved,Head,Cross
2,Korea Republic,66,6,HWANG Inbeom,On Target - Goal,Right Foot,Pass
2,Korea Republic,79,18,OH Hyeongyu,On Target - Goal,Left Foot,Cross
2,Korea Republic,93,24,KIM Jingyu,Incomplete - Blocked,Left Foot,Pass
2,Czechia,21,22,Tomas SOUCEK,Off Target,Left Foot,Corner
2,Czechia,31,15,Pavel SULC,Off Target,Right Foot,Loose Ball
2,Czechia,58,7,Ladislav KREJCI,On Target - Goal,Head,Other
2,Czechia,81,9,Adam HLOZEK,On Target - Saved,Left Foot,Loose Ball
2,Czechia,87,18,Michal SADILEK,On Target - Saved,Head,Interception
2,Czechia,92,18,Michal SADILEK,On Target - Saved,Right Foot,Pass
2,Czechia,93,9,Adam HLOZEK,Incomplete - Player On Ball Error,Upper Body,Cross
3,Canada,16,10,Jonathan DAVID,On Target - Saved,Left Foot,Loose Ball
3,Canada,27,10,Jonathan DAVID,Incomplete - Blocked,Left Foot,Pass
3,Canada,29,8,Ismael KONE,Incomplete - Blocked,Right Foot,Freekick
3,Canada,31,12,Tani OLUWASEYI,Off Target,Left Foot,Pass
3,Canada,37,10,Jonathan DAVID,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
3,Canada,48,2,Alistair JOHNSTON,Deflected Off Target - Defensive Event,Right Foot,Other
3,Canada,48,13,Derek CORNELIUS,Off Target,Head,Corner
3,Canada,52,22,Richie LARYEA,On Target - Saved,Right Foot,Pass
3,Canada,64,7,Stephen EUSTAQUIO,Off Target,Right Foot,Pass
3,Canada,65,12,Tani OLUWASEYI,On Target - Goal Prevented,Head,Cross
3,Canada,78,9,Cyle LARIN,Deflected On Target - Goal,Right Foot,Pass
3,Canada,80,24,Promise DAVID,Off Target,Right Foot,Loose Ball
3,Canada,95,9,Cyle LARIN,Incomplete - Blocked,Left Foot,Pass
3,Bosnia and Herzegovina,2,15,Amar MEMIC,Off Target,Right Foot,Loose Ball
3,Bosnia and Herzegovina,4,25,Jovo LUKIC,Off Target,Head,Cross
3,Bosnia and Herzegovina,12,25,Jovo LUKIC,On Target - Saved,Head,Freekick
3,Bosnia and Herzegovina,20,25,Jovo LUKIC,On Target - Goal,Head,Pass
3,Bosnia and Herzegovina,43,6,Benjamin TAHIROVIC,Off Target,Right Foot,Loose Ball
3,Bosnia and Herzegovina,45,10,Ermedin DEMIROVIC,On Target - Saved,Right Foot,Pass
3,Bosnia and Herzegovina,58,4,Tarik MUHAREMOVIC,Off Target,Head,Corner
3,Bosnia and Herzegovina,84,17,Dzenis BURNIC,Incomplete - Player On Ball Error,Right Foot,Loose Ball
4,USA,2,20,Folarin BALOGUN,Deflected On Target - Saved,Right Foot,Pass
4,USA,30,20,Folarin BALOGUN,On Target - Goal,Right Foot,Pass
4,USA,34,20,Folarin BALOGUN,Incomplete - Player On Ball Error,Head,Cross
4,USA,36,17,Malik TILLMAN,Deflected Off Target - Defensive Event,Left Foot,Loose Ball
4,USA,37,3,Chris RICHARDS,Off Target,Head,Corner
4,USA,42,17,Malik TILLMAN,On Target - Saved,Right Foot,Loose Ball
4,USA,49,20,Folarin BALOGUN,On Target - Goal,Left Foot,Ball Progression
4,USA,46,20,Folarin BALOGUN,Incomplete - Blocked,Right Foot,Other
4,USA,56,17,Malik TILLMAN,Incomplete - Blocked,Right Foot,Pass
4,USA,60,17,Malik TILLMAN,Off Target,Right Foot,Loose Ball
4,USA,74,17,Malik TILLMAN,On Target - Saved,Right Foot,Pass
4,USA,76,21,Timothy WEAH,Off Target,Right Foot,Pass
4,USA,88,9,Ricardo PEPI,Off Target,Left Foot,Pass
4,USA,89,14,Sebastian BERHALTER,Off Target,Right Foot,Other
4,USA,96,21,Timothy WEAH,Incomplete - Blocked,Right Foot,Pass
4,USA,97,7,Giovanni REYNA,On Target - Goal,Right Foot,Ball Progression
4,Paraguay,1,8,Diego GOMEZ,Off Target - Saved,Left Foot,Pass
4,Paraguay,13,19,Julio ENCISO,Off Target,Right Foot,Ball Progression
4,Paraguay,47,10,Miguel ALMIRON,Incomplete,Left Foot,Interception
4,Paraguay,48,8,Diego GOMEZ,Deflected Off Target - Defensive Event,Right Foot,Ball Progression
4,Paraguay,49,8,Diego GOMEZ,Incomplete,Right Foot,Ball Progression
4,Paraguay,64,19,Julio ENCISO,Incomplete - Blocked,Right Foot,Ball Progression
4,Paraguay,64,8,Diego GOMEZ,Off Target,Right Foot,Pass
4,Paraguay,70,10,Miguel ALMIRON,Incomplete - Blocked,Left Foot,Other
4,Paraguay,72,11,MAURICIO,On Target - Goal,Left Foot,Pass
5,Haiti,4,11,Louicius DEEDSON,Off Target,Left Foot,Ball Progression
5,Haiti,10,10,Jean-Ricner BELLEGARDE,Off Target,Left Foot,Pass
5,Haiti,12,18,Wilson ISIDOR,Incomplete - Blocked,Right Foot,Pass
5,Haiti,33,4,Ricardo ADE,Incomplete - Player On Ball Error,Head,Freekick
5,Haiti,33,15,Ruben PROVIDENCE,On Target - Saved,Right Foot,Pass
5,Haiti,33,20,Frantzdy PIERROT,Incomplete - Blocked,Left Foot,Other
5,Haiti,35,18,Wilson ISIDOR,Off Target,Head,Freekick
5,Haiti,41,10,Jean-Ricner BELLEGARDE,Off Target,Right Foot,Pass
5,Haiti,72,15,Ruben PROVIDENCE,Off Target,Right Foot,Loose Ball
5,Haiti,77,10,Jean-Ricner BELLEGARDE,Incomplete - Blocked,Right Foot,Pass
5,Haiti,78,15,Ruben PROVIDENCE,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
5,Haiti,78,21,Josue CASIMIR,Deflected Off Target,Right Foot,Pass
5,Haiti,84,20,Frantzdy PIERROT,Off Target,Head,Cross
5,Haiti,93,20,Frantzdy PIERROT,On Target - Saved,Right Foot,Pass
5,Haiti,96,8,Martin EXPERIENCE,Off Target,Right Foot,Pass
5,Scotland,2,17,Ben GANNON-DOAK,Off Target - Saved,Left Foot,Ball Progression
5,Scotland,3,20,Lawrence SHANKLAND,Incomplete - Blocked,Right Foot,Pass
5,Scotland,6,4,Scott McTOMINAY,Off Target,Head,Cross
5,Scotland,16,4,Scott McTOMINAY,Off Target,Right Foot,Pass
5,Scotland,27,10,Che ADAMS,On Target - Saved,Right Foot,Cross
5,Scotland,27,7,John McGINN,Deflected On Target - Goal,Left Foot,Other
5,Scotland,31,20,Lawrence SHANKLAND,Off Target,Head,Cross
5,Scotland,54,17,Ben GANNON-DOAK,Deflected Off Target - Defensive Event,Right Foot,Cross
5,Scotland,72,7,John McGINN,Off Target,Left Foot,Pass
6,Australia,16,3,Alessandro CIRCATI,Off Target,Head,Corner
6,Australia,26,17,Nestory IRANKUNDA,On Target - Goal,Right Foot,Ball Progression
6,Australia,38,5,Jordan BOS,Off Target,Left Foot,Other
6,Australia,44,17,Nestory IRANKUNDA,On Target - Saved,Right Foot,Ball Progression
6,Australia,47,5,Jordan BOS,Deflected Off Target - Defensive Event,Right Foot,Pass
6,Australia,48,4,Jacob ITALIANO,Off Target,Right Foot,Pass
6,Australia,53,19,Harry SOUTTAR,On Target - Saved,Head,Corner
6,Australia,53,9,Mohamed TOURE,Incomplete - Blocked,Lower Body,Cross
6,Australia,74,8,Connor METCALFE,On Target - Goal,Left Foot,Loose Ball
6,Türkiye,2,10,Hakan CALHANOGLU,Deflected Off Target - Defensive Event,Right Foot,Pass
6,Türkiye,3,16,Ismail YUKSEK,Deflected Off Target - Defensive Event,Head,Corner
6,Türkiye,6,8,Arda GULER,Off Target,Left Foot,Pass
6,Türkiye,18,20,Ferdi KADIOGLU,Off Target,Right Foot,Pass
6,Türkiye,26,8,Arda GULER,On Target - Saved,Right Foot,Loose Ball
6,Türkiye,29,14,Abdulkerim BARDAKCI,Off Target,Left Foot,Loose Ball
6,Türkiye,29,10,Hakan CALHANOGLU,Off Target,Right Foot,Pass
6,Türkiye,35,6,Orkun KOKCU,Off Target,Right Foot,Pass
6,Türkiye,41,8,Arda GULER,Off Target,Left Foot,Pass
6,Türkiye,48,7,Kerem AKTURKOGLU,Incomplete - Blocked,Left Foot,Ball Progression
6,Türkiye,45,10,Hakan CALHANOGLU,On Target - Saved,Right Foot,Pass
6,Türkiye,49,10,Hakan CALHANOGLU,Incomplete - Blocked,Right Foot,Loose Ball
6,Türkiye,49,16,Ismail YUKSEK,Deflected Off Target - Defensive Event,Left Foot,Ball Progression
6,Türkiye,50,7,Kerem AKTURKOGLU,Incomplete - Defensive Event,Right Foot,Loose Ball
6,Türkiye,56,8,Arda GULER,On Target - Saved,Left Foot,Freekick
6,Türkiye,56,16,Ismail YUKSEK,Off Target,Right Foot,Pass
6,Türkiye,59,11,Kenan YILDIZ,Incomplete - Blocked,Right Foot,Ball Progression
6,Türkiye,62,11,Kenan YILDIZ,Incomplete - Blocked,Right Foot,Pass
6,Türkiye,64,8,Arda GULER,Incomplete - Blocked,Left Foot,Pass
6,Türkiye,65,11,Kenan YILDIZ,Incomplete - Blocked,Right Foot,Pass
6,Türkiye,65,11,Kenan YILDIZ,Incomplete - Blocked,Right Foot,Loose Ball
6,Türkiye,71,2,Zeki CELIK,On Target - Saved,Right Foot,Pass
6,Türkiye,73,8,Arda GULER,Off Target,Left Foot,Pass
6,Türkiye,76,11,Kenan YILDIZ,Incomplete - Blocked,Right Foot,Pass
6,Türkiye,76,7,Kerem AKTURKOGLU,On Target - Saved,Right Foot,Pass
6,Türkiye,81,8,Arda GULER,Off Target,Left Foot,Pass
6,Türkiye,85,10,Hakan CALHANOGLU,On Target - Saved,Right Foot,Freekick
6,Türkiye,88,8,Arda GULER,On Target - Saved,Left Foot,Pass
6,Türkiye,89,3,Merih DEMIRAL,Off Target,Head,Pass
6,Türkiye,94,11,Kenan YILDIZ,Deflected Off Target - Defensive Event,Right Foot,Loose Ball
7,Brazil,8,11,RAPHINHA,Incomplete - Blocked,Left Foot,Pass
7,Brazil,13,25,IGOR THIAGO,Incomplete - Player On Ball Error,Head,Cross
7,Brazil,19,20,LUCAS PAQUETA,Incomplete - Blocked,Right Foot,Pass
7,Brazil,31,7,VINICIUS JUNIOR,On Target - Goal,Right Foot,Ball Progression
7,Brazil,46,20,LUCAS PAQUETA,On Target - Saved,Left Foot,Cross
7,Brazil,47,4,MARQUINHOS,Off Target,Head,Corner
7,Brazil,45,8,BRUNO GUIMARAES,Incomplete - Player On Ball Error,Right Foot,Loose Ball
7,Brazil,47,4,MARQUINHOS,Deflected Off Target - Defensive Event,Right Foot,Corner
7,Brazil,51,25,IGOR THIAGO,On Target - Saved,Left Foot,Other
7,Brazil,77,11,RAPHINHA,On Target - Saved,Left Foot,Cross
7,Brazil,90,18,DANILO SANTOS,Incomplete - Player On Ball Error,Head,Cross
7,Brazil,92,18,DANILO SANTOS,On Target - Saved,Left Foot,Pass
7,Morocco,5,10,Brahim DIAZ,Incomplete - Blocked,Right Foot,Pass
7,Morocco,5,24,Neil EL AYNAOUI,Incomplete - Defensive Event,Right Foot,Loose Ball
7,Morocco,6,23,Bilal EL KHANNOUSS,Incomplete - Blocked,Right Foot,Pass
7,Morocco,6,2,Achraf HAKIMI,Off Target,Right Foot,Pass
7,Morocco,8,10,Brahim DIAZ,Incomplete - Blocked,Right Foot,Pass
7,Morocco,10,11,Ismael SAIBARI,Incomplete - Blocked,Left Foot,Pass
7,Morocco,20,11,Ismael SAIBARI,On Target - Goal,Right Foot,Pass
7,Morocco,26,2,Achraf HAKIMI,Off Target,Right Foot,Pass
7,Morocco,28,24,Neil EL AYNAOUI,Incomplete - Player On Ball Error,Head,Freekick
7,Morocco,29,11,Ismael SAIBARI,Incomplete - Blocked,Right Foot,Pass
7,Morocco,29,10,Brahim DIAZ,Deflected On Target - Saved,Right Foot,Interception
7,Morocco,30,2,Achraf HAKIMI,Off Target,Right Foot,Loose Ball
7,Morocco,98,24,Neil EL AYNAOUI,Off Target - Saved,Right Foot,Loose Ball
7,Morocco,98,21,Ayoube AMAIMOUNI,On Target - Saved,Right Foot,Other
8,Qatar,1,8,EDMILSON JUNIOR,On Target - Saved,Right Foot,Loose Ball
8,Qatar,29,4,ISSA LAYE,Off Target,Head,Cross
8,Qatar,42,8,EDMILSON JUNIOR,On Target - Saved,Right Foot,Loose Ball
8,Qatar,43,14,HOMAM AHMED,Incomplete - Player On Ball Error,Left Foot,Loose Ball
8,Qatar,74,12,KARIM BOUDIAF,Off Target,Right Foot,Pass
8,Qatar,89,7,AHMED ALAAELDIN,On Target - Saved,Right Foot,Pass
8,Switzerland,0,7,Breel EMBOLO,Incomplete - Blocked,Right Foot,Pass
8,Switzerland,5,11,Dan NDOYE,On Target - Saved,Right Foot,Pass
8,Switzerland,9,11,Dan NDOYE,Off Target,Left Foot,Cross
8,Switzerland,11,5,Manuel AKANJI,On Target - Saved,Left Foot,Freekick
8,Switzerland,16,7,Breel EMBOLO,On Target - Goal,Right Foot,Penalty
8,Switzerland,20,6,Denis ZAKARIA,On Target - Saved,Right Foot,Pass
8,Switzerland,20,17,Ruben VARGAS,Incomplete - Blocked,Right Foot,Pass
8,Switzerland,33,11,Dan NDOYE,Incomplete - Blocked,Left Foot,Pass
8,Switzerland,34,11,Dan NDOYE,Off Target,Right Foot,Pass
8,Switzerland,41,7,Breel EMBOLO,Incomplete - Blocked,Right Foot,Corner
8,Switzerland,45,11,Dan NDOYE,On Target - Saved,Left Foot,Pass
8,Switzerland,47,17,Ruben VARGAS,Off Target - Saved,Right Foot,Pass
8,Switzerland,48,6,Denis ZAKARIA,Incomplete,Right Foot,Pass
8,Switzerland,50,20,Michel AEBISCHER,On Target - Goal Prevented,Right Foot,Pass
8,Switzerland,47,4,Nico ELVEDI,Deflected Off Target - Defensive Event,Head,Freekick
8,Switzerland,48,10,Granit XHAKA,Off Target,Left Foot,Pass
8,Switzerland,50,11,Dan NDOYE,Off Target,Right Foot,Cross
8,Switzerland,62,4,Nico ELVEDI,Incomplete - Blocked,Left Foot,Pass
8,Switzerland,66,10,Granit XHAKA,Off Target,Left Foot,Pass
8,Switzerland,71,22,Fabian RIEDER,Incomplete - Blocked,Right Foot,Pass
8,Switzerland,74,17,Ruben VARGAS,On Target - Saved,Right Foot,Pass
8,Switzerland,75,7,Breel EMBOLO,Off Target,Right Foot,Pass
8,Switzerland,80,9,Johan MANZAMBI,Off Target,Right Foot,Other
8,Switzerland,85,9,Johan MANZAMBI,Incomplete - Blocked,Left Foot,Pass
8,Switzerland,91,23,Zeki AMDOUNI,Incomplete - Blocked,Right Foot,Pass
8,Switzerland,96,14,Ardon JASHARI,Off Target,Left Foot,Loose Ball
9,Côte d'Ivoire,15,6,Seko FOFANA,Incomplete,Right Foot,Pass
9,Côte d'Ivoire,17,12,Elye WAHI,On Target - Saved,Right Foot,Pass
9,Côte d'Ivoire,32,6,Seko FOFANA,Off Target,Right Foot,Pass
9,Côte d'Ivoire,34,19,Nicolas PEPE,Incomplete - Blocked,Left Foot,Pass
9,Côte d'Ivoire,46,5,Wilfried SINGO,Off Target,Right Foot,Cross
9,Côte d'Ivoire,47,19,Nicolas PEPE,Incomplete,Left Foot,Ball Progression
9,Côte d'Ivoire,49,11,Yan DIOMANDE,Off Target,Left Foot,Pass
9,Côte d'Ivoire,51,12,Elye WAHI,Off Target,Right Foot,Cross
9,Côte d'Ivoire,52,6,Seko FOFANA,Off Target,Left Foot,Pass
9,Côte d'Ivoire,57,11,Yan DIOMANDE,Off Target,Right Foot,Tackle
9,Côte d'Ivoire,60,6,Seko FOFANA,Deflected On Target - Saved,Right Foot,Corner
9,Côte d'Ivoire,82,3,Ghislain KONAN,Off Target,Right Foot,Loose Ball
9,Côte d'Ivoire,89,15,Amad DIALLO,On Target - Goal,Left Foot,Pass
9,Côte d'Ivoire,93,15,Amad DIALLO,On Target - Saved,Left Foot,Pass
9,Côte d'Ivoire,96,26,Christ Inao OULAI,Off Target,Right Foot,Pass
9,Ecuador,1,23,Moises CAICEDO,Off Target,Right Foot,Pass
9,Ecuador,13,9,John YEBOAH,Off Target,Left Foot,Loose Ball
9,Ecuador,22,9,John YEBOAH,Off Target,Left Foot,Tackle
9,Ecuador,23,14,Alan MINDA,Off Target,Right Foot,Loose Ball
9,Ecuador,29,14,Alan MINDA,Off Target,Right Foot,Pass
9,Ecuador,29,9,John YEBOAH,Off Target,Left Foot,Pass
9,Ecuador,45,13,Enner VALENCIA,Off Target,Left Foot,Pass
9,Ecuador,55,15,Pedro VITE,Off Target,Left Foot,Pass
9,Ecuador,67,19,Gonzalo PLATA,On Target - Saved,Left Foot,Pass
9,Ecuador,86,4,Joel ORDONEZ,Deflected Off Target - Defensive Event,Head,Freekick
9,Ecuador,87,4,Joel ORDONEZ,Incomplete - Blocked,Right Foot,Corner
9,Ecuador,98,3,Piero HINCAPIE,Deflected Off Target - Defensive Event,Head,Corner
10,Germany,5,10,Jamal MUSIALA,Incomplete - Blocked,Right Foot,Pass
10,Germany,5,23,Felix NMECHA,On Target - Goal,Right Foot,Pass
10,Germany,6,10,Jamal MUSIALA,Incomplete - Blocked,Right Foot,Ball Progression
10,Germany,8,23,Felix NMECHA,Off Target,Right Foot,Pass
10,Germany,9,17,Florian WIRTZ,Incomplete - Blocked,Right Foot,Ball Progression
10,Germany,10,19,Leroy SANE,Off Target,Left Foot,Ball Progression
10,Germany,11,23,Felix NMECHA,On Target - Saved,Right Foot,Pass
10,Germany,13,17,Florian WIRTZ,Off Target,Right Foot,Pass
10,Germany,27,15,Nico SCHLOTTERBECK,On Target - Saved,Head,Freekick
10,Germany,29,5,Aleksandar PAVLOVIC,Deflected Off Target - Defensive Event,Left Foot,Pass
10,Germany,31,19,Leroy SANE,Incomplete - Blocked,Left Foot,Pass
10,Germany,37,15,Nico SCHLOTTERBECK,On Target - Goal,Head,Corner
10,Germany,44,18,Nathaniel BROWN,Incomplete - Blocked,Right Foot,Loose Ball
10,Germany,44,5,Aleksandar PAVLOVIC,On Target - Goal Prevented,Right Foot,Pass
10,Germany,44,7,Kai HAVERTZ,Incomplete - Player On Ball Error,Head,Loose Ball
10,Germany,49,7,Kai HAVERTZ,On Target - Goal,Left Foot,Penalty
10,Germany,46,10,Jamal MUSIALA,On Target - Goal,Right Foot,Pass
10,Germany,49,23,Felix NMECHA,On Target - Saved,Right Foot,Freekick
10,Germany,52,17,Florian WIRTZ,Deflected Off Target - Defensive Event,Right Foot,Cross
10,Germany,53,7,Kai HAVERTZ,Incomplete - Blocked,Left Foot,Other
10,Germany,53,5,Aleksandar PAVLOVIC,Off Target,Right Foot,Pass
10,Germany,62,19,Leroy SANE,Off Target,Left Foot,Pass
10,Germany,67,18,Nathaniel BROWN,On Target - Goal,Right Foot,Pass
10,Germany,77,26,Deniz UNDAV,On Target - Goal,Right Foot,Pass
10,Germany,85,22,David RAUM,Deflected On Target - Saved,Left Foot,Pass
10,Germany,87,7,Kai HAVERTZ,Deflected On Target - Goal,Left Foot,Pass
10,Curaçao,18,10,Leandro BACUNA,Off Target,Left Foot,Other
10,Curaçao,20,8,Livano COMENENCIA,Deflected On Target - Goal,Left Foot,Loose Ball
10,Curaçao,35,7,Juninho BACUNA,Off Target,Right Foot,Pass
10,Curaçao,46,12,Sontje HANSEN,On Target - Saved,Right Foot,Pass
10,Curaçao,61,10,Leandro BACUNA,Off Target,Head,Freekick
10,Curaçao,66,8,Livano COMENENCIA,Incomplete - Referee Event,Right Foot,Loose Ball
10,Curaçao,74,21,Tahith CHONG,Off Target,Left Foot,Ball Progression
10,Curaçao,75,16,Jearl MARGARITHA,Off Target,Right Foot,Pass
11,Netherlands,2,18,Donyell MALEN,On Target - Saved,Right Foot,Ball Progression
11,Netherlands,33,18,Donyell MALEN,On Target - Saved,Head,Corner
11,Netherlands,33,15,Micky VAN DE VEN,Off Target,Head,Cross
11,Netherlands,35,11,Cody GAKPO,Off Target,Right Foot,Loose Ball
11,Netherlands,50,4,Virgil VAN DIJK,On Target - Goal,Head,Cross
11,Netherlands,63,24,Crysencio SUMMERVILLE,On Target - Goal,Left Foot,Pass
11,Netherlands,72,11,Cody GAKPO,On Target - Saved,Right Foot,Pass
11,Netherlands,72,6,Jan Paul VAN HECKE,On Target - Saved,Head,Corner
11,Netherlands,75,20,Teun KOOPMEINERS,Deflected Off Target - Saved,Left Foot,Pass
11,Netherlands,92,20,Teun KOOPMEINERS,Off Target,Head,Cross
11,Japan,27,21,Hiroki ITO,Off Target,Left Foot,Pass
11,Japan,42,13,Keito NAKAMURA,Off Target,Right Foot,Cross
11,Japan,44,18,Ayase UEDA,Off Target,Right Foot,Pass
11,Japan,56,13,Keito NAKAMURA,Deflected On Target - Goal,Right Foot,Pass
11,Japan,66,8,Takefusa KUBO,Off Target,Left Foot,Loose Ball
11,Japan,74,13,Keito NAKAMURA,Off Target,Right Foot,Corner
11,Japan,77,19,Koki OGAWA,Incomplete,Head,Cross
11,Japan,79,2,Yukinari SUGAWARA,On Target - Saved,Right Foot,Cross
11,Japan,88,19,Koki OGAWA,Incomplete - Assist,Head,Corner
12,Sweden,4,17,Viktor GYOKERES,Off Target,Right Foot,Pass
12,Sweden,6,17,Viktor GYOKERES,On Target - Defensive Event,Left Foot,Loose Ball
12,Sweden,6,18,Yasin AYARI,On Target - Goal,Right Foot,Loose Ball
12,Sweden,29,9,Alexander ISAK,On Target - Goal,Right Foot,Ball Progression
12,Sweden,32,3,Victor LINDELOF,Off Target,Head,Corner
12,Sweden,52,17,Viktor GYOKERES,Incomplete - Blocked,Right Foot,Loose Ball
12,Sweden,58,17,Viktor GYOKERES,On Target - Goal,Right Foot,Pass
12,Sweden,65,17,Viktor GYOKERES,Off Target,Right Foot,Pass
12,Sweden,67,9,Alexander ISAK,Incomplete - Blocked,Right Foot,Pass
12,Sweden,83,19,Mattias SVANBERG,On Target - Goal,Right Foot,Pass
12,Sweden,87,9,Alexander ISAK,On Target - Saved,Right Foot,Pass
12,Sweden,89,7,Lucas BERGVALL,Deflected Off Target - Defensive Event,Right Foot,Pass
12,Sweden,95,18,Yasin AYARI,On Target - Goal,Right Foot,Pass
12,Tunisia,17,8,Elias SAAD,Off Target,Right Foot,Pass
12,Tunisia,30,13,Rani KHEDIRA,Incomplete - Referee Event,Right Foot,Pass
12,Tunisia,42,4,Omar REKIK,On Target - Goal,Head,Cross
12,Tunisia,51,10,Hannibal MEJBRI,Off Target,Right Foot,Freekick
12,Tunisia,54,3,Montassar TALBI,Incomplete - Player On Ball Error,Head,Corner
12,Tunisia,92,7,Elias ACHOURI,On Target - Saved,Right Foot,Loose Ball
13,Saudi Arabia,17,10,SALEM ALDAWSARI,Off Target,Right Foot,Pass
13,Saudi Arabia,37,4,ABDULELAH ALAMRI,On Target - Saved,Right Foot,Corner
13,Saudi Arabia,38,15,ABDULLAH ALKHAIBARI,Off Target,Right Foot,Loose Ball
13,Saudi Arabia,40,23,MOHAMED KANNO,On Target - Saved,Head,Corner
13,Saudi Arabia,40,4,ABDULELAH ALAMRI,On Target - Goal,Right Foot,Other
13,Saudi Arabia,86,23,MOHAMED KANNO,Incomplete - Blocked,Right Foot,Loose Ball
13,Saudi Arabia,86,12,SAUD ABDULHAMID,Off Target,Right Foot,Ball Progression
13,Uruguay,4,20,Maxi ARAUJO,On Target - Saved,Left Foot,Pass
13,Uruguay,5,21,Federico VINAS,Incomplete,Head,Corner
13,Uruguay,20,6,Rodrigo BENTANCUR,Incomplete,Head,Freekick
13,Uruguay,44,21,Federico VINAS,On Target - Saved,Head,Freekick
13,Uruguay,45,9,Darwin NUNEZ,Incomplete - Player On Ball Error,Head,Corner
13,Uruguay,45,21,Federico VINAS,On Target - Saved,Head,Cross
13,Uruguay,49,21,Federico VINAS,Off Target,Head,Corner
13,Uruguay,53,16,Mathias OLIVERA,Incomplete - Blocked,Head,Corner
13,Uruguay,53,5,Manuel UGARTE,Off Target,Right Foot,Loose Ball
13,Uruguay,58,14,Agustin CANOBBIO,Off Target,Head,Cross
13,Uruguay,59,5,Manuel UGARTE,On Target - Saved,Right Foot,Pass
13,Uruguay,59,25,Juan Manuel SANABRIA,Off Target,Right Foot,Loose Ball
13,Uruguay,66,8,Federico VALVERDE,On Target - Saved,Right Foot,Freekick
13,Uruguay,66,13,Guillermo VARELA,Incomplete - Blocked,Right Foot,Loose Ball
13,Uruguay,78,7,Nicolas DE LA CRUZ,Incomplete - Blocked,Left Foot,Pass
13,Uruguay,79,21,Federico VINAS,On Target - Saved,Head,Pass
13,Uruguay,79,20,Maxi ARAUJO,On Target - Goal,Left Foot,Other
13,Uruguay,81,25,Juan Manuel SANABRIA,Deflected Off Target - Defensive Event,Left Foot,Pass
13,Uruguay,82,3,Sebastian CACERES,Off Target,Head,Corner
13,Uruguay,83,18,Brian RODRIGUEZ,Off Target,Right Foot,Ball Progression
13,Uruguay,90,7,Nicolas DE LA CRUZ,On Target - Saved,Left Foot,Pass
13,Uruguay,92,8,Federico VALVERDE,On Target - Saved,Right Foot,Corner
13,Uruguay,93,3,Sebastian CACERES,Off Target,Head,Corner
13,Uruguay,94,8,Federico VALVERDE,Deflected Off Target - Defensive Event,Right Foot,Pass
13,Uruguay,95,13,Guillermo VARELA,Incomplete - Blocked,Right Foot,Loose Ball
13,Uruguay,95,18,Brian RODRIGUEZ,On Target - Saved,Right Foot,Pass
